type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,231676.33,0.0,0.0,3637788.68,3869465.0,0
CASH_OUT,278300.03,1406.0,0.0,1656091.52,2141791.24,0
TRANSFER,2590333.97,0.0,0.0,2859656.03,5449990.0,0
CASH_OUT,546652.31,0.0,0.0,6784523.24,7331175.55,0
CASH_OUT,324609.22,82113.0,0.0,344347.01,668956.24,0
CASH_OUT,86225.56,0.0,0.0,135005.87,221231.43,0
PAYMENT,11631.53,0.0,0.0,0.0,0.0,0
CASH_OUT,138087.54,0.0,0.0,384299.2,522386.74,0
PAYMENT,8460.8,77718.0,69257.2,0.0,0.0,0
PAYMENT,6340.43,0.0,0.0,0.0,0.0,0
CASH_IN,207366.5,4067443.89,4274810.39,587967.17,713766.93,0
PAYMENT,9733.56,15315.0,5581.44,0.0,0.0,0
CASH_OUT,73230.68,15318.0,0.0,0.0,73230.68,0
PAYMENT,18436.47,20257.0,1820.53,0.0,0.0,0
PAYMENT,23965.21,0.0,0.0,0.0,0.0,0
CASH_OUT,87925.25,50061.0,0.0,3641002.11,3728927.36,0
CASH_OUT,429320.47,0.0,0.0,10976962.34,11406282.82,0
CASH_IN,22786.17,3288491.36,3311277.54,2501114.96,2364068.61,0
TRANSFER,90076.59,0.0,0.0,136337.98,226414.56,0
CASH_OUT,95549.82,0.0,0.0,268940.74,364490.56,0
PAYMENT,7947.18,0.0,0.0,0.0,0.0,0
CASH_OUT,205411.83,0.0,0.0,276021.3,481433.12,0
TRANSFER,49028.96,0.0,0.0,459789.92,508818.88,0
PAYMENT,5499.69,16166.0,10666.31,0.0,0.0,0
CASH_OUT,339547.49,211535.0,0.0,0.0,339547.49,0
CASH_OUT,184433.86,94883.0,0.0,0.0,184433.86,0
CASH_OUT,193881.19,116377.0,0.0,0.0,193881.19,0
CASH_OUT,152261.69,28149.0,0.0,29106.78,181368.47,0
CASH_OUT,209164.1,0.0,0.0,1300764.44,1238942.28,0
CASH_OUT,286574.6,0.0,0.0,2121464.95,2408039.55,0
CASH_OUT,58143.88,141514.0,83370.12,0.0,58143.88,0
CASH_OUT,19389.4,9959.0,0.0,887052.72,906442.11,0
PAYMENT,19539.84,10445.0,0.0,0.0,0.0,0
CASH_OUT,256494.2,0.0,0.0,370828.82,627323.02,0
CASH_OUT,7832.09,0.0,0.0,427319.08,435151.17,0
CASH_IN,3464.31,5668584.64,5672048.95,12927.65,386167.99,0
CASH_OUT,16283.09,46284.0,30000.91,9139.06,25422.15,0
CASH_IN,271938.55,20067798.76,20339737.31,1378449.58,1106511.03,0
CASH_OUT,88777.62,179.0,0.0,2192157.68,2280935.31,0
PAYMENT,8179.11,17830.46,9651.35,0.0,0.0,0
PAYMENT,3844.42,1730.0,0.0,0.0,0.0,0
DEBIT,1164.9,107485.0,106320.1,1527268.42,1528433.32,0
PAYMENT,3237.48,0.0,0.0,0.0,0.0,0
CASH_OUT,482259.95,60794.0,0.0,5104609.18,5586869.14,0
PAYMENT,5466.03,0.0,0.0,0.0,0.0,0
CASH_OUT,142668.71,0.0,0.0,181472.99,324141.7,0
CASH_OUT,250567.63,0.0,0.0,675552.33,926119.97,0
PAYMENT,24548.01,446.0,0.0,0.0,0.0,0
CASH_IN,315332.63,18976936.18,19292268.81,471967.29,156634.66,0
PAYMENT,9115.76,56532.0,47416.24,0.0,0.0,0
PAYMENT,11450.12,117892.0,106441.88,0.0,0.0,0
CASH_IN,17669.99,5600.0,23269.99,0.0,0.0,0
CASH_IN,27853.7,1997374.83,2025228.53,174577.09,146723.39,0
PAYMENT,885.14,553896.29,553011.15,0.0,0.0,0
CASH_OUT,263270.68,92686.0,0.0,0.0,263270.68,0
CASH_IN,111584.6,3465722.02,3577306.62,2584843.56,2473258.96,0
CASH_IN,238942.83,90397.78,329340.6,20791586.03,20552643.2,0
PAYMENT,8215.62,118490.28,110274.66,0.0,0.0,0
PAYMENT,7419.61,25329.0,17909.39,0.0,0.0,0
CASH_OUT,141096.85,39842.0,0.0,21213.0,162309.85,0
CASH_OUT,68402.97,30836.0,0.0,0.0,68402.97,0
CASH_OUT,407386.32,25328.0,0.0,842600.2,1249986.52,0
CASH_OUT,210077.58,913.0,0.0,170089.44,380167.01,0
CASH_OUT,544890.56,0.0,0.0,2053719.23,2598609.79,0
CASH_OUT,167869.5,48165.0,0.0,2989173.5,3157043.0,0
CASH_IN,206351.02,101822.0,308173.02,540860.44,334509.42,0
CASH_OUT,249781.41,0.0,0.0,2326294.43,2576075.84,0
PAYMENT,15814.75,16598.66,783.91,0.0,0.0,0
TRANSFER,539510.01,11019.0,0.0,984887.79,1524397.8,0
CASH_OUT,87646.89,0.0,0.0,3597931.72,3685578.61,0
PAYMENT,14139.44,535559.62,521420.18,0.0,0.0,0
CASH_OUT,211633.16,307270.92,95637.75,693794.76,905427.92,0
CASH_IN,56873.58,361.0,57234.58,456302.71,399429.13,0
PAYMENT,3649.81,81953.0,78303.19,0.0,0.0,0
CASH_IN,128146.55,1603277.07,1731423.62,2182079.87,2053933.32,0
CASH_IN,223982.0,540.0,224522.0,47833.81,0.0,0
PAYMENT,11404.46,18012.0,6607.54,0.0,0.0,0
CASH_IN,124545.18,204.0,124749.18,2545493.71,2420948.53,0
PAYMENT,11921.54,694112.79,682191.25,0.0,0.0,0
PAYMENT,15902.84,0.0,0.0,0.0,0.0,0
TRANSFER,137326.07,146.0,0.0,1711516.43,1848842.5,0
CASH_IN,113717.08,4018082.21,4131799.29,2988936.62,2875219.55,0
CASH_OUT,137722.35,0.0,0.0,654559.85,792282.2,0
CASH_IN,230700.85,151358.0,382058.85,286582.53,55881.68,0
CASH_IN,270519.08,50.0,270569.08,781003.12,510484.04,0
CASH_OUT,100193.79,0.0,0.0,332839.91,433033.7,0
CASH_OUT,183192.17,0.0,0.0,1119959.19,1303151.36,0
CASH_OUT,67336.2,11630.0,0.0,316016.79,383352.99,0
PAYMENT,8003.24,0.0,0.0,0.0,0.0,0
CASH_OUT,443719.49,0.0,0.0,3293159.93,3736879.41,0
CASH_IN,266960.48,7943996.13,8210956.61,647226.65,412258.89,0
PAYMENT,17837.01,21892.0,4054.99,0.0,0.0,0
PAYMENT,10359.13,421043.0,410683.87,0.0,0.0,0
PAYMENT,8978.64,250417.0,241438.36,0.0,0.0,0
CASH_OUT,121730.94,0.0,0.0,152165.16,273896.1,0
PAYMENT,18057.86,19908.31,1850.45,0.0,0.0,0
CASH_OUT,128158.4,0.0,0.0,264528.04,392686.44,0
CASH_OUT,95076.14,206034.17,110958.03,561801.48,656877.63,0
TRANSFER,985874.92,0.0,0.0,5662615.79,6648490.71,0
PAYMENT,23431.96,31183.0,7751.04,0.0,0.0,0
CASH_IN,57762.33,1759654.6,1817416.92,8685684.56,8627922.23,0
CASH_OUT,53948.17,5512.0,0.0,178052.68,232000.85,0
CASH_OUT,303300.92,0.0,0.0,8450911.44,8754212.35,0
CASH_IN,98374.57,6734721.93,6833096.5,28156277.4,28057902.84,0
CASH_OUT,464866.46,32575.0,0.0,0.0,464866.46,0
CASH_IN,244570.35,7453074.43,7697644.78,281401.13,36830.78,0
CASH_OUT,258613.38,92053.0,0.0,528441.11,787054.49,0
CASH_OUT,97589.67,68.0,0.0,194721.45,292311.11,0
CASH_OUT,384508.46,0.0,0.0,849846.93,1234355.39,0
CASH_OUT,268658.44,383897.0,115238.56,552835.93,1458248.62,0
CASH_OUT,132151.77,0.0,0.0,236626.0,0.0,0
TRANSFER,395304.31,0.0,0.0,552203.98,808222.77,0
CASH_OUT,53741.78,277.0,0.0,321124.17,374865.95,0
CASH_OUT,319646.11,0.0,0.0,4418512.97,4738159.08,0
PAYMENT,12155.9,0.0,0.0,0.0,0.0,0
CASH_IN,47095.44,2121473.26,2168568.71,71385.47,24290.03,0
CASH_OUT,51829.2,3236.0,0.0,185438.41,237267.61,0
CASH_OUT,233476.59,0.0,0.0,600183.95,833660.53,0
PAYMENT,16485.97,20859.0,4373.03,0.0,0.0,0
CASH_IN,235923.86,45858.21,281782.08,406642.37,170718.51,0
CASH_OUT,363791.66,0.0,0.0,784751.37,1148543.03,0
PAYMENT,12025.48,41888.31,29862.84,0.0,0.0,0
CASH_OUT,71378.05,0.0,0.0,734745.59,806123.64,0
PAYMENT,38392.21,0.0,0.0,0.0,0.0,0
CASH_OUT,130995.67,22168.0,0.0,9897108.9,10028104.57,0
PAYMENT,25460.43,29776.0,4315.57,0.0,0.0,0
PAYMENT,42108.41,0.0,0.0,0.0,0.0,0
PAYMENT,6021.36,127546.94,121525.58,0.0,0.0,0
TRANSFER,271562.24,0.0,0.0,2934954.49,3206516.74,0
CASH_OUT,47359.36,40442.0,0.0,14319003.32,14366362.68,0
CASH_OUT,177428.9,0.0,0.0,1576412.12,1895754.26,0
PAYMENT,21547.12,18214.81,0.0,0.0,0.0,0
CASH_IN,186434.64,703.0,187137.64,0.0,0.0,0
CASH_OUT,105786.88,0.0,0.0,637338.62,743125.5,0
CASH_IN,180208.86,31942.0,212150.86,237382.41,57173.55,0
PAYMENT,42587.32,0.0,0.0,0.0,0.0,0
CASH_OUT,66692.96,118786.11,52093.15,212349.43,279042.39,0
PAYMENT,2536.11,0.0,0.0,0.0,0.0,0
PAYMENT,3361.14,0.0,0.0,0.0,0.0,0
CASH_IN,382871.11,7004569.49,7387440.6,875031.8,492160.69,0
PAYMENT,1689.38,124845.0,123155.62,0.0,0.0,0
PAYMENT,2128.4,20915.0,18786.6,0.0,0.0,0
CASH_OUT,51265.97,0.0,0.0,87767.73,139033.7,0
CASH_IN,112943.73,19158.0,132101.73,549795.19,436851.46,0
PAYMENT,20277.79,31381.0,11103.21,0.0,0.0,0
CASH_OUT,355207.55,0.0,0.0,3798910.78,4154118.32,0
CASH_OUT,20694.57,0.0,0.0,183215.5,203910.07,0
DEBIT,1540.99,20257.0,18716.01,57733.69,59274.68,0
PAYMENT,19998.58,45657.39,25658.81,0.0,0.0,0
CASH_OUT,28545.99,35465.52,6919.53,3777092.46,3805638.45,0
CASH_IN,113561.2,105110.0,218671.2,6733026.34,6619465.14,0
CASH_IN,247474.04,8366365.19,8613839.23,2496597.69,2249123.65,0
CASH_OUT,286112.21,13374.0,0.0,3765428.2,4051540.41,0
PAYMENT,8649.51,21067.0,12417.49,0.0,0.0,0
CASH_OUT,240544.11,15138.0,0.0,0.0,251507.08,0
CASH_IN,220408.49,1945761.4,2166169.9,828106.27,531343.34,0
PAYMENT,4420.59,0.0,0.0,0.0,0.0,0
CASH_IN,488423.21,6867475.1,7355898.31,1360062.57,887756.45,0
CASH_OUT,174925.63,0.0,0.0,7153501.13,7328426.76,0
PAYMENT,8213.9,349243.38,341029.48,0.0,0.0,0
CASH_OUT,355061.79,0.0,0.0,11387334.06,11742395.85,0
CASH_IN,229149.99,12482897.06,12712047.05,1350348.22,1121198.23,0
PAYMENT,17080.78,0.0,0.0,0.0,0.0,0
TRANSFER,479832.09,0.0,0.0,1421866.94,1901699.03,0
CASH_OUT,79946.03,0.0,0.0,4842760.65,4922706.68,0
CASH_OUT,2730.91,42733.0,40002.09,1806922.67,1809653.57,0
PAYMENT,4792.22,13286.0,8493.78,0.0,0.0,0
PAYMENT,5556.96,10027.0,4470.04,0.0,0.0,0
CASH_IN,262917.64,25980345.26,26243262.9,3741515.58,3478597.94,0
CASH_OUT,229428.85,0.0,0.0,1226936.33,1456365.17,0
CASH_OUT,53119.93,0.0,0.0,624345.02,677464.95,0
PAYMENT,14840.3,0.0,0.0,0.0,0.0,0
PAYMENT,5288.94,420603.0,415314.06,0.0,0.0,0
CASH_OUT,20037.82,10834.0,0.0,1514.0,22524.74,0
PAYMENT,6387.09,38372.17,31985.08,0.0,0.0,0
PAYMENT,362.25,0.0,0.0,0.0,0.0,0
CASH_OUT,122768.43,0.0,0.0,1471131.62,1593900.05,0
CASH_IN,104495.82,1155328.81,1259824.64,203639.32,99143.5,0
CASH_OUT,250001.55,65409.0,0.0,2197323.77,2447325.32,0
PAYMENT,2927.48,0.0,0.0,0.0,0.0,0
PAYMENT,13834.8,21283.0,7448.2,0.0,0.0,0
PAYMENT,14379.66,245.0,0.0,0.0,0.0,0
PAYMENT,2118.63,287558.01,285439.38,0.0,0.0,0
CASH_OUT,141514.6,61433.0,0.0,727484.96,868999.56,0
PAYMENT,6726.78,0.0,0.0,0.0,0.0,0
CASH_IN,225059.02,33585.0,258644.02,4333189.33,4108130.31,0
CASH_OUT,283431.2,0.0,0.0,2429401.59,2537184.13,0
CASH_OUT,53318.11,0.0,0.0,412943.33,466261.44,0
PAYMENT,41142.36,10267.0,0.0,0.0,0.0,0
PAYMENT,4308.23,21679.0,17370.77,0.0,0.0,0
TRANSFER,510053.3,7526.0,0.0,400324.71,910378.01,0
CASH_IN,140663.68,1668554.71,1809218.39,2616084.57,2475420.88,0
CASH_IN,132541.41,2300.0,134841.41,0.0,0.0,0
PAYMENT,13583.38,20295.0,6711.62,0.0,0.0,0
CASH_OUT,112636.97,1202.66,0.0,152238.71,264875.68,0
CASH_IN,100700.36,0.0,100700.36,3201003.56,3100303.2,0
CASH_OUT,151318.29,320921.6,169603.31,217676.24,389548.7,0
PAYMENT,42388.5,1050.0,0.0,0.0,0.0,0
CASH_OUT,456049.9,101024.0,0.0,176908.45,632958.35,0
CASH_IN,12852.2,6490114.07,6502966.27,271434.02,267302.44,0
TRANSFER,185630.59,412454.31,226823.72,10615590.76,10524098.22,0
PAYMENT,18693.88,0.0,0.0,0.0,0.0,0
PAYMENT,9481.91,0.0,0.0,0.0,0.0,0
PAYMENT,12660.87,22812.0,10151.13,0.0,0.0,0
CASH_IN,185782.29,9852902.52,10038684.81,415231.38,229449.09,0
CASH_IN,218712.67,36559.0,255271.67,3768884.54,3550171.87,0
CASH_OUT,398490.64,0.0,0.0,7207314.42,7605805.06,0
PAYMENT,5792.93,546442.48,540649.55,0.0,0.0,0
CASH_IN,27583.85,2732340.66,2759924.51,174523.19,146939.35,0
CASH_OUT,76276.87,72.0,0.0,2907461.92,2983738.78,0
TRANSFER,349024.1,0.0,0.0,462657.37,811681.47,0
CASH_OUT,178864.47,0.0,0.0,8229734.17,8408598.65,0
PAYMENT,5936.51,111765.06,105828.55,0.0,0.0,0
CASH_OUT,229765.46,3683.0,0.0,0.0,229765.46,0
CASH_OUT,95449.79,303510.0,208060.21,442756.28,538206.08,0
CASH_OUT,243833.47,20395.0,0.0,1527124.12,1453814.91,0
CASH_OUT,476250.64,0.0,0.0,747409.18,1223659.82,0
CASH_OUT,146708.16,31403.0,0.0,746086.44,892794.59,0
CASH_OUT,252475.02,11826.23,0.0,658491.56,910966.58,0
CASH_OUT,162648.56,647693.79,485045.23,0.0,162648.56,0
PAYMENT,29289.25,0.0,0.0,0.0,0.0,0
PAYMENT,4914.0,23008.62,18094.63,0.0,0.0,0
CASH_IN,111704.72,5123536.54,5235241.26,695083.99,583379.27,0
CASH_IN,102772.84,2665125.64,2767898.47,7745583.52,7642810.68,0
PAYMENT,20155.01,7179.0,0.0,0.0,0.0,0
CASH_OUT,91689.77,513054.0,421364.23,0.0,91689.77,0
CASH_OUT,238275.17,12369.0,0.0,0.0,238275.17,0
CASH_OUT,110673.28,9627.15,0.0,8849843.03,8960516.31,0
TRANSFER,902935.91,0.0,0.0,15661691.47,16564627.39,0
CASH_OUT,183375.33,0.0,0.0,1660258.96,1843634.29,0
PAYMENT,13019.82,0.0,0.0,0.0,0.0,0
CASH_OUT,143582.14,6907.71,0.0,564236.52,707818.66,0
CASH_OUT,141564.32,21134.0,0.0,0.0,141564.32,0
CASH_OUT,67961.6,24415.0,0.0,18005.9,85967.5,0
TRANSFER,719139.52,0.0,0.0,741777.71,1460917.23,0
PAYMENT,22279.86,198916.0,176636.14,0.0,0.0,0
PAYMENT,5123.5,0.0,0.0,0.0,0.0,0
CASH_OUT,49906.17,0.0,0.0,82202.35,132108.52,0
CASH_IN,95109.12,1010349.8,1105458.92,513281.91,418172.79,0
CASH_IN,89581.09,9224540.59,9314121.69,164425.4,74844.31,0
CASH_OUT,330061.88,147693.0,0.0,0.0,330061.88,0
CASH_IN,112437.32,7355184.76,7467622.08,671804.52,559367.2,0
CASH_OUT,710092.27,0.0,0.0,207111.72,645292.81,0
CASH_OUT,340255.79,181795.06,0.0,490950.65,831206.44,0
CASH_OUT,321466.69,10202.0,0.0,181277.37,502744.06,0
CASH_OUT,167695.02,0.0,0.0,3615591.51,3783286.52,0
CASH_OUT,155399.19,28563.0,0.0,0.0,155399.19,0
PAYMENT,4287.39,22841.0,18553.61,0.0,0.0,0
CASH_OUT,48320.98,9027.0,0.0,0.0,48320.98,0
PAYMENT,16169.12,275925.03,259755.91,0.0,0.0,0
PAYMENT,3821.64,153114.07,149292.42,0.0,0.0,0
PAYMENT,13070.0,638492.51,625422.51,0.0,0.0,0
PAYMENT,9766.58,497185.15,487418.56,0.0,0.0,0
CASH_IN,9436.73,679092.57,688529.31,2993770.27,2984333.54,0
PAYMENT,14057.64,0.0,0.0,0.0,0.0,0
CASH_OUT,548389.01,59377.0,0.0,1885188.6,2433577.61,0
CASH_IN,137070.41,8792.0,145862.41,151658.24,14587.82,0
PAYMENT,1424.03,449229.0,447804.97,0.0,0.0,0
CASH_IN,85946.41,71440.0,157386.41,321183.42,235237.01,0
CASH_OUT,169865.86,0.0,0.0,2824398.58,2994264.44,0
TRANSFER,337798.85,30763.0,0.0,0.0,337798.85,0
CASH_OUT,133306.59,47601.1,0.0,473913.98,607220.57,0
CASH_OUT,232279.22,345559.0,113279.78,176388.32,408667.54,0
CASH_OUT,148411.33,109543.0,0.0,743980.32,892391.65,0
CASH_OUT,9759.6,0.0,0.0,1418853.3,1428612.9,0
CASH_IN,111168.42,223.0,111391.42,406145.58,294977.16,0
CASH_OUT,97392.76,102194.0,4801.24,0.0,97392.76,0
CASH_IN,33348.68,8671928.84,8705277.51,62361.66,29012.99,0
PAYMENT,3560.03,50226.0,46665.97,0.0,0.0,0
PAYMENT,1967.51,281.0,0.0,0.0,0.0,0
CASH_OUT,281738.13,0.0,0.0,4976668.36,5258406.49,0
CASH_OUT,263204.99,9509.0,0.0,625898.64,889103.63,0
CASH_OUT,286936.39,8339.0,0.0,947457.8,1234394.19,0
PAYMENT,5476.18,31238.0,25761.82,0.0,0.0,0
PAYMENT,28479.65,11591.0,0.0,0.0,0.0,0
PAYMENT,16782.57,31313.0,14530.43,0.0,0.0,0
PAYMENT,16351.33,0.0,0.0,0.0,0.0,0
PAYMENT,13460.49,21592.0,8131.51,0.0,0.0,0
TRANSFER,1586799.21,1614.0,0.0,278047.18,1864846.39,0
PAYMENT,21972.05,34625.52,12653.47,0.0,0.0,0
PAYMENT,20797.16,0.0,0.0,0.0,0.0,0
CASH_IN,370213.59,7130310.58,7500524.17,832693.42,462479.83,0
PAYMENT,12668.14,11160.0,0.0,0.0,0.0,0
TRANSFER,1739911.28,7655.0,0.0,6826024.09,8565935.38,0
TRANSFER,98862.23,0.0,0.0,2682399.65,2781261.88,0
CASH_OUT,33954.59,0.0,0.0,913194.22,947148.81,0
PAYMENT,3958.2,0.0,0.0,0.0,0.0,0
TRANSFER,145582.83,70907.0,0.0,8502019.48,8647602.32,0
PAYMENT,2139.84,0.0,0.0,0.0,0.0,0
CASH_IN,78437.54,299064.0,377501.54,2776960.22,2698522.68,0
PAYMENT,10449.98,0.0,0.0,0.0,0.0,0
CASH_IN,125934.36,3898456.38,4024390.74,1080497.89,954563.53,0
CASH_OUT,80747.29,0.0,0.0,7299783.54,7380530.83,0
CASH_OUT,63358.49,254149.0,190790.51,3160104.32,3223462.81,0
CASH_OUT,112960.15,0.0,0.0,745526.21,858486.36,0
CASH_OUT,10840.78,240516.0,229675.22,9273.0,20113.78,0
PAYMENT,15046.87,0.0,0.0,0.0,0.0,0
CASH_IN,329288.85,9485484.29,9814773.14,1540755.64,1211466.79,0
CASH_IN,232638.59,181.0,232819.59,0.0,0.0,0
CASH_OUT,108975.27,198507.0,89531.73,0.0,108975.27,0
CASH_IN,116493.48,49511.0,166004.48,441752.21,222399.99,0
CASH_IN,141372.22,125075.0,266447.22,2008870.08,1867497.85,0
TRANSFER,321712.19,0.0,0.0,4789031.02,5110743.21,0
PAYMENT,6776.8,0.0,0.0,0.0,0.0,0
TRANSFER,1421383.57,0.0,0.0,5252728.4,6674111.97,0
CASH_IN,455966.37,4518.0,460484.37,0.0,0.0,0
CASH_OUT,228489.07,0.0,0.0,1519317.92,1747806.99,0
CASH_IN,201776.71,356311.0,558087.71,171376.03,0.0,0
CASH_OUT,135887.91,10058.0,0.0,289857.93,425745.84,0
CASH_OUT,319367.56,0.0,0.0,6131953.85,6451321.41,0
PAYMENT,37831.74,157866.11,120034.36,0.0,0.0,0
CASH_OUT,117597.87,196.0,0.0,115057.08,232654.95,0
CASH_IN,169345.3,5195862.62,5365207.92,250681.2,81335.9,0
CASH_OUT,13846.15,644537.0,630690.85,0.0,13846.15,0
CASH_OUT,622908.71,0.0,0.0,923855.87,1646545.59,0
TRANSFER,3508618.72,0.0,0.0,7419504.19,10928122.91,0
CASH_OUT,71685.23,725.0,0.0,1455132.78,1526818.0,0
CASH_IN,100267.38,5611.0,105878.38,854336.07,754068.7,0
PAYMENT,9319.01,0.0,0.0,0.0,0.0,0
CASH_OUT,171707.08,2035.0,0.0,15259.32,186966.4,0
CASH_OUT,31072.85,100560.0,69487.15,54767.18,134024.02,0
CASH_IN,199775.3,1702112.71,1901888.01,771846.75,572071.45,0
PAYMENT,39406.65,51378.0,11971.35,0.0,0.0,0
CASH_OUT,255158.56,21577.0,0.0,0.0,255158.56,0
TRANSFER,392139.55,17744.0,0.0,176647.39,568786.95,0
CASH_OUT,195279.32,8034.0,0.0,0.0,195279.32,0
CASH_OUT,153817.51,20235.0,0.0,2250971.56,2404789.07,0
CASH_IN,7315.19,117907.0,125222.19,0.0,11887.62,0
CASH_IN,127063.94,10653.0,137716.94,1218509.16,1091445.23,0
CASH_OUT,101840.36,0.0,0.0,392122.92,493963.27,0
PAYMENT,10692.69,49964.0,39271.31,0.0,0.0,0
PAYMENT,52581.29,9389.0,0.0,0.0,0.0,0
PAYMENT,6987.5,0.0,0.0,0.0,0.0,0
CASH_IN,35576.03,2907725.04,2943301.06,1743359.67,1707783.64,0
PAYMENT,16227.49,484040.32,467812.83,0.0,0.0,0
CASH_OUT,260438.25,0.0,0.0,2752418.75,3012857.0,0
CASH_OUT,43188.32,4288.0,0.0,0.0,43188.32,0
CASH_OUT,124020.34,0.0,0.0,2834177.14,2958197.48,0
PAYMENT,19493.43,315382.81,295889.38,0.0,0.0,0
CASH_OUT,207248.12,154265.0,0.0,49992.44,257240.56,0
CASH_IN,98119.99,1823929.94,1922049.93,3388555.85,3342996.29,0
CASH_IN,138938.86,167.0,139105.86,0.0,0.0,0
PAYMENT,3445.75,30123.0,26677.25,0.0,0.0,0
PAYMENT,16277.14,3161.0,0.0,0.0,0.0,0
CASH_IN,166522.38,7658197.79,7824720.17,177051.91,10529.53,0
CASH_OUT,149436.87,128102.0,0.0,226169.97,375606.84,0
TRANSFER,35902.8,0.0,0.0,337143.87,373046.67,0
CASH_IN,161602.67,15363495.48,15525098.15,662065.18,500462.51,0
PAYMENT,11449.81,4553.0,0.0,0.0,0.0,0
PAYMENT,16214.77,0.0,0.0,0.0,0.0,0
CASH_OUT,167945.85,0.0,0.0,12556946.77,12724892.62,0
CASH_OUT,181004.5,376292.0,195287.5,0.0,181004.5,0
CASH_OUT,150687.13,10665.0,0.0,37101.84,187788.96,0
PAYMENT,20034.79,0.0,0.0,0.0,0.0,0
PAYMENT,8698.57,0.0,0.0,0.0,0.0,0
PAYMENT,11548.05,0.0,0.0,0.0,0.0,0
CASH_IN,153655.97,31752.0,185407.97,0.0,0.0,0
PAYMENT,9093.96,0.0,0.0,0.0,0.0,0
CASH_OUT,318455.25,0.0,0.0,1028202.44,1346657.69,0
TRANSFER,193442.21,0.0,0.0,1055275.79,1248718.0,0
CASH_OUT,84209.9,43793.75,0.0,864758.42,948968.32,0
CASH_IN,281416.71,1656908.63,1938325.34,543485.66,262068.96,0
CASH_OUT,236757.45,0.0,0.0,1117259.88,1354017.33,0
PAYMENT,697.12,27062.0,26364.88,0.0,0.0,0
PAYMENT,24140.51,0.0,0.0,0.0,0.0,0
TRANSFER,233891.03,10674.0,0.0,33750.81,267641.84,0
PAYMENT,2300.06,20483.0,18182.94,0.0,0.0,0
PAYMENT,32564.55,237146.8,204582.24,0.0,0.0,0
PAYMENT,18047.33,4477.94,0.0,0.0,0.0,0
TRANSFER,745735.54,40715.0,0.0,3734843.05,4480578.59,0
PAYMENT,24469.32,10477.29,0.0,0.0,0.0,0
CASH_OUT,142536.22,0.0,0.0,160412.16,302948.38,0
CASH_IN,131536.37,5365729.95,5497266.32,280235.0,148698.63,0
PAYMENT,25985.68,16500.0,0.0,0.0,0.0,0
CASH_IN,123235.38,157225.0,280460.38,108094.32,0.0,0
CASH_OUT,16191.62,2537.0,0.0,126367.01,142558.63,0
PAYMENT,47847.53,0.0,0.0,0.0,0.0,0
CASH_OUT,238858.49,55168.0,0.0,0.0,238858.49,0
CASH_OUT,226881.87,19646.51,0.0,12250609.99,12477491.86,0
CASH_IN,176845.67,1133272.43,1310118.1,7002943.99,6826098.32,0
CASH_IN,17015.05,6299142.45,6316157.5,372283.6,355268.55,0
CASH_OUT,182034.1,5629.0,0.0,1102844.57,1284878.68,0
TRANSFER,715841.11,16512.0,0.0,141002.38,856843.48,0
CASH_IN,169335.04,10994.0,180329.04,1472224.12,1302889.08,0
PAYMENT,32562.57,100578.0,68015.43,0.0,0.0,0
PAYMENT,7431.22,0.0,0.0,0.0,0.0,0
CASH_IN,224137.99,843.0,224980.99,134915.95,0.0,0
CASH_IN,80190.63,8647866.37,8728057.0,604568.53,524377.89,0
CASH_OUT,232955.25,0.0,0.0,2433389.75,2666345.0,0
CASH_OUT,88263.52,0.0,0.0,2019925.2,2182054.9,0
PAYMENT,6113.05,0.0,0.0,0.0,0.0,0
CASH_IN,370750.43,259.0,371009.43,21220.0,0.0,0
TRANSFER,1591587.2,0.0,0.0,6960872.61,8552459.81,0
CASH_OUT,344096.18,1634.0,0.0,5262760.83,5606857.01,0
CASH_IN,218351.56,9358850.59,9577202.15,6117467.37,5899115.81,0
PAYMENT,23199.47,18685.0,0.0,0.0,0.0,0
PAYMENT,3307.8,0.0,0.0,0.0,0.0,0
CASH_OUT,174850.88,20816.0,0.0,437778.59,612629.47,0
CASH_OUT,60675.5,0.0,0.0,4889879.63,4950555.13,0
PAYMENT,23087.75,0.0,0.0,0.0,0.0,0
PAYMENT,7570.19,209447.39,201877.2,0.0,0.0,0
CASH_IN,315033.43,1317046.65,1632080.08,2597481.08,2282447.65,0
PAYMENT,5755.29,81910.0,76154.71,0.0,0.0,0
CASH_OUT,58331.76,0.0,0.0,1280470.35,1338802.11,0
CASH_OUT,213533.2,1213.0,0.0,342136.25,555669.45,0
PAYMENT,6389.23,11650.0,5260.77,0.0,0.0,0
CASH_OUT,190505.29,40039.0,0.0,89913.24,280418.53,0
CASH_OUT,65349.46,20474.0,0.0,1466574.46,1531923.92,0
CASH_IN,69741.96,9483404.06,9553146.01,9809020.16,9739278.2,0
CASH_OUT,22068.43,232286.0,210217.57,2980860.05,3002928.48,0
CASH_OUT,397034.91,0.0,0.0,2682860.19,3079895.1,0
PAYMENT,3251.83,0.0,0.0,0.0,0.0,0
CASH_OUT,8520.33,0.0,0.0,854237.97,1205094.73,0
TRANSFER,48847.42,0.0,0.0,154565.79,203413.2,0
PAYMENT,10291.2,208598.41,198307.2,0.0,0.0,0
PAYMENT,19333.58,120427.0,101093.42,0.0,0.0,0
